"glcm_mean","glcm_variance","glcm_autoCorrelation","glcm_cProminence","glcm_cShade","glcm_cTendency","glcm_contrast","glcm_correlation","glcm_differenceEntropy","glcm_dissimilarity","glcm_energy","glcm_entropy","glcm_homogeneity1","glcm_homogeneity2","glcm_IDMN","glcm_IDN","glcm_inverseVariance","glcm_maxProb","glcm_sumAverage","glcm_sumEntropy","glcm_sumVariance","glrlm_GLN","glrlm_HGLRE","glrlm_LRE","glrlm_LRHGLE","glrlm_LRLGLE","glrlm_LGLRE","glrlm_RLN","glrlm_RP","glrlm_SRE","glrlm_SRHGLE","glrlm_SRLGLE","glszm_SAE","glszm_LAE","glszm_IV","glszm_SZV","glszm_ZP","glszm_LIE","glszm_HIE","glszm_LISAE","glszm_HISAE","glszm_LILAE","glszm_HILAE"
1439818,894404950941637888,5040912,2.96666128785378e+31,-1.03022260577461e+25,3577619803766517760,33968,0.999999999999981,-7909649.0082752,31700,66681212046,-5027600.57064749,415961,415816.8,429483.684705882,425174.8,29781.6111111111,207954,1662976,-3619403.59718039,1406623433393739776,4670.27508213293,8.17557493050291,823.227508213293,11151.4635456154,69.277693100132,0.231710505995002,1632.18157695224,0.0731927251203463,0.298950783055593,2.17327851089939,0.0778506481951149,0.495442068943139,1105418.84593163,546.194992778045,485.965816080886,0.00960457986321451,0.180098432568341,11.7183437650457,0.0934574135711307,5.89187929027439,64760.2484384529,21936899.1569571
873838,287285668390483776,2106584,3.50989789278506e+30,-2.00832603141104e+24,1149142673561920000,15044,0.999999999999974,-6877517.90018071,14896,73732240182,-4522244.76221515,368803.666666667,368796.8,375348.432941177,373255.39047619,14794.8333333333,245622,2499656,-6539470.51260546,7729214823266715648,3605.63239009601,6.36849418898434,3588.54623547246,16504.5639211723,837.500738658694,0.213063556229296,1089.08994441637,0.0419693129884314,0.379460579162479,2.33694682509346,0.0940394084519839,0.65441136507062,5340104.33991416,918.9330472103,922.521030042918,0.0123532717613751,0.14554101096805,9.05407725321888,0.0983866041469258,5.78124378534728,953993.681817239,35214747.716309
587886,72838235770302528,1801682,4.02775451203049e+29,-3.42563589875801e+23,291352943081192576,17576,0.999999999999879,-3639950.97556001,17536,11772762596,-2256564.63062632,201992.666666667,201990,209720.823529412,207248.133333333,17501,73718,1058900,-2427173.16506768,444143344616890432,2466.06425834702,7.60886699507389,473.252545155993,4196.19266557198,77.7465752903971,0.284792920999818,1218.66787082649,0.0863797114057152,0.369863624619021,2.65334157569863,0.121641484825847,0.667617316981381,1945989.07931034,261.256896551724,478.508620689655,0.0109688522419956,0.241783524904215,11.3560344827586,0.158628541945263,7.55949049804761,281803.048758142,19537161.5568966
1977485,3064870623675365376,5452066,1.91759927118532e+32,-4.84858481383434e+25,12259482494701418496,40554,0.999999999999993,-15115944.7212607,40542,196622189208,-9546607.77738201,763497,763496.2,781380.682352941,775658,40531.5,327536,4720462,-12506853.486409,52874965089824931840,6324.61597717546,7.23832620066572,1584.77532097004,11019.0686162625,315.857519020447,0.266206345432451,2193.5455064194,0.053559831399865,0.323667624629552,2.42967854699028,0.0858846708942321,0.627222565761055,13366772.7762736,763.110438190239,1020.55254720342,0.00714895134281603,0.198875628389344,9.73209832561454,0.121378516003375,6.0501248037925,1702146.67634228,137077515.342358
3235478,10672163571385126912,10601514,1.78751121138021e+33,-2.76236217998536e+26,42688654285540466688,39032,0.999999999999998,-20109978.7559137,38692,463462132732,-13029290.7279762,1000181.16666667,1000162,1017184.88941176,1011746.53333333,38427.5555555556,618302,5827984,-14001285.7136144,70760425551481135104,7634.41424643839,10.1135716070982,2775.12031992002,29131.1210697326,292.095838193229,0.126257671693188,1599.41689577606,0.0391890674157744,0.268367908414879,2.71059906583698,0.0341883402327172,0.474496085776194,47683667.7160149,603.522346368715,468.647113594041,0.00420785387698492,0.0893597403269191,15.6736499068901,0.0416404036747664,7.40542941778974,3101092.81242836,747833680.123371
3099111,9137332542590032896,10589900,1.40414851118953e+33,-2.26540697323202e+26,36549330170360082432,51234,0.999999999999997,-18609758.2919698,49642,308442004028,-11883022.1677825,926787.833333333,926700.2,948381.030588235,941484.552380952,48423.7222222222,395114,4149806,-9853697.2083713,25948888442462724096,8444.10426031266,9.45467202354907,1539.11150005967,19186.9642786109,150.869016877273,0.165574958784713,1717.55769919249,0.0527731127718532,0.225802443038163,2.0067811548317,0.0471975122905481,0.373248632198765,13167483.715086,600.290116046419,359.968387354942,0.00524603241246116,0.14729836378996,13.8339335734294,0.0586629480667798,5.26359366919116,985248.987163199,193934270.704282
2485645,4929539333618104320,8100496,4.87308273925283e+32,-9.80245949527372e+25,19718157334472388608,27818,0.999999999999997,-15468627.5126568,27818,246160276670,-9902575.98687422,783955,783955,796227.647058824,792300.4,27818,428632,4330218,-10339180.8230276,29490027951596105728,5226.70971760797,8.32675802879291,3685.19137596899,43906.0918466224,360.359743178602,0.175389519502892,790.130121816168,0.0361678319577641,0.198278400898267,1.58941195300323,0.038588868573544,0.379292296492627,28151901.1623513,385.285514345696,209.36389083275,0.00357723088784918,0.142211919757406,11.8747375787264,0.0568102310363978,4.46828735894476,2083983.93650552,417633656.858642
491634,45630031667822400,1526390,1.76462219872371e+29,-1.79465614321032e+23,182520126671280960,8696,0.999999999999905,-3257875.2047328,8688,8334942508,-1995355.1427262,184443.333333333,184442.8,188274.611764706,187048.666666667,8681,57372,787120,-1980491.68216593,247652314989829728,1225.54541550354,7.15782692720636,1217.07923555937,9422.42752845179,533.099068308162,0.321612626154177,198.892205282371,0.0491721924230266,0.171672336197032,0.997401526020421,0.0665997337187569,0.504756900892798,6014367.07849829,72.1740614334471,70.1058020477816,0.00309371964353592,0.36578403488813,7.19795221843003,0.193936771378911,3.4654800559895,1323751.20346985,82300581.8464164
459969,27912746853324528,1663296,9.44876374986579e+28,-1.02711430839273e+23,111650987413289536,8582,0.999999999999846,-2198282.28017614,8574,7157668966,-1399819.58329804,127646.333333333,127645.8,131427.317647059,130217.466666667,8567,74018,443622,-830856.982255933,19208727010758208,1860.06519933555,11.3544435215947,653.022217607973,8494.87313122924,60.5388736041897,0.127875253783684,441.461378737542,0.0724243198941306,0.29517083000722,3.13328530615585,0.0381748392125674,0.566229375743997,2052391.40688576,241.316118935837,191.006259780908,0.00960945606568717,0.0892940358198574,16.1752738654147,0.0502134819856147,9.10913525690829,102006.501898366,44480145.6995305
1289044,829499166231157120,3610998,2.20531359042046e+31,-8.55407688656433e+24,3317996664924596736,31892,0.999999999999981,-9278571.87558186,31852,78318181920,-5842695.41132636,483288.666666667,483286,497332.705882353,492838.933333333,31817,204174,3052144,-7639258.16665148,12526806364034797568,5562.51444308446,6.31297429620563,988.695593635251,7892.74259485924,172.448688460492,0.284236026111791,1100.32643818849,0.065352680499784,0.198620924613729,1.25584452523761,0.0591535757375893,0.322910652066837,7470955.17783375,487.377833753149,236.472040302267,0.00793911081958821,0.229563811922754,9.63879093198992,0.0654379448274119,3.46542734266897,888928.385736356,74762635.0130982
424176,27501708564294784,1203378,7.9171378741103e+28,-9.33241273148313e+22,110006834257168320,10804,0.999999999999803,-2576055.46406809,10792,13052011410,-1689079.16674871,147458,147457.2,152216.682352941,150694,10781.5,109822,1143756,-2437386.07950712,433349356839023360,2451.63466121893,7.64572693224379,737.056690500511,6241.47412325502,93.0464180664321,0.171428706541066,638.034048348655,0.0763779629942658,0.317177972485437,2.56740967514578,0.0560582047562475,0.532497577842086,4958938.85685885,146.546719681909,134.968190854871,0.00654036693668977,0.146079081069141,11.0775347912525,0.0694175929246767,6.54640004544549,458079.604216368,58109174.1550696
894670,282294636655161472,2523756,3.61532102981453e+30,-2.0204808699934e+24,1129178546620635008,10860,0.999999999999981,-6429192.62113013,10860,42346119220,-4035057.43838934,347248,347248,352039.176470588,350506,10860,179498,2210796,-5412241.38252614,4563916541379691008,1713.36734693878,8.42907326865172,2517.02860488458,17193.0904984945,751.273738662131,0.235012174268615,201.778855804617,0.0337955870131779,0.139264339977172,1.33079883157235,0.0283173053443307,0.434907800750597,32319055.6079137,64.2589928057554,49.9784172661871,0.00157162482262687,0.157445043964828,12.8848920863309,0.0635550662682399,5.8421819089881,4165543.52516687,410836731.748201
900437,272314699615565888,2665154,3.53261339353153e+30,-1.96161418746557e+24,1089258798462250240,13306,0.999999999999976,-6084881.93508139,13306,33323644874,-3799929.95457199,329213,329213,335083.294117647,333204.8,13306,134226,1775206,-4373350.5108033,2445505883698470400,1896.08339293377,7.65155199542269,2687.71062795022,20586.9699613789,519.784199725043,0.281545518841685,597.442855099414,0.0415460774583856,0.281137281434449,2.07161798048456,0.0880702574054834,0.502118147505616,8321693.04114713,181.483790523691,192.623441396509,0.00476612131621016,0.212608409531726,11.8915211970075,0.10886550185579,5.84005415306022,1210910.82214325,83602189.7917706
175146,2158396543216894,454450,1.05936173228423e+27,-3.02425045322366e+21,8633586172861756,5820,0.999999999998652,-1104258.85444604,5672,2028028620,-707707.388351331,67549.1666666667,67540.8,70022.64,69232.3619047619,5556.66666666667,33344,490896,-1027280.76377145,35669896353876944,1272.94610581663,6.53565560302333,555.78113703582,3429.90667104831,107.872642585898,0.225236882462482,548.273085770621,0.0859070634069223,0.437206294349446,2.95841644490885,0.102808614719966,0.706349122738208,745141.125198098,190.689381933439,291.386687797147,0.0178137880413302,0.156307888712802,10.0507131537242,0.111604914497931,7.23809659820487,88276.5863153724,6994822.3866878
1465094,1166942258134510592,4335862,4.00773801915763e+31,-1.36774249829209e+25,4.667769032538e+18,42648,0.999999999999982,-10142486.5932048,42220,81443732982,-6348961.99575975,522611.333333333,522582.8,541148.847058824,535220.266666667,41845.5,202826,2929948,-7384699.91542694,11394707530662176768,5864.07288901309,7.00498346607051,770.935354664431,6114.28484933166,135.445301867118,0.312645868587604,3057.22746961017,0.0788525595590045,0.380434111398675,2.54509859433283,0.134924952976086,0.623596523044586,3158955.45199537,752.701561596298,1244.59340659341,0.0126995552584899,0.257438467964784,10.7663389242337,0.166887078633473,6.48236619454851,522623.554485894,26526398.0806825
989285,281877454455374752,3501574,4.41388520608359e+30,-2.2308516097209e+24,1127509817821479296,19746,0.999999999999965,-5120385.93408088,19302,32436504334,-3284925.75143541,278436.5,278411.4,286865.449411765,284171.885714286,18956,138234,1172266,-2399596.07685882,414378028573916544,3910.62045408881,11.1440626883665,1605.45047217199,22069.0023106289,129.282683678253,0.124424435737727,1726.88667872212,0.0689268353483734,0.425122270559274,4.69746375819041,0.0566448176441918,0.562661367960004,4780271.05792045,429.937892533147,429.287508722959,0.00992286066447851,0.109841242149337,16.751570132589,0.0629107267467393,9.43233530145761,273175.630492944,88227229.1542219
1625136,1567807979376223232,4680152,6.62508334565686e+31,-2.03831877127712e+25,6271231917504839680,51624,0.999999999999983,-11132238.5097801,51604,123491488994,-7111939.49979262,567829.333333333,567828,590591.647058824,583307.866666667,51586.5,289102,3824848,-9337788.11468046,22302078121547468800,10269.3880529472,7.32409397744843,416.285175547762,3453.95410491383,61.8356434341911,0.196510990852828,2203.51687596636,0.0891225876706528,0.259239248697885,1.86445543764179,0.0568812586525742,0.442222851433397,11951053.6728368,636.364614722342,438.661644425312,0.00780751107436461,0.185305160950878,10.3168316831683,0.0735797443336361,4.87162989292232,1292238.35538193,113760353.63926
276651,7091550110904257,888312,8.68399196654377e+27,-1.56949627833739e+22,28366200443612192,4834,0.999999999999659,-1501437.83574498,4834,2585077794,-928144.941352584,90241,90241,92373.6470588235,91691.2,4834,38916,474298,-955578.077734992,29055021043492148,746.473723723724,8.56418918918919,790.787537537538,8576.84196696697,94.7594286995329,0.238871684184184,99.0525525525526,0.0571968395740295,0.123281244554392,1.15466677256136,0.0291341327370439,0.251279637314003,4528510.27868852,25.2459016393443,9.9344262295082,0.00261937478529715,0.321404826958106,10.4754098360656,0.0512175400031765,3.14070824411224,347436.54965847,71484540.147541
264799,9046057351518456,583528,1.01486563865014e+28,-1.91630193563212e+22,36184229406063168,10658,0.999999999999411,-2137276.36580484,10550,6972307726,-1363274.34556859,123754.5,123747.8,128387.091764706,126905.542857143,10460.2222222222,78164,787622,-1977903.74526322,242490764936664480,2030.4702741189,4.87931648273407,831.447312210751,3405.81221075116,239.617971500336,0.376762687393695,889.681737273051,0.086597302504817,0.406185893343121,1.931521799624,0.158497614817082,0.694582188851585,2017095.78827751,213.294258373206,372.978468899522,0.0128863198458574,0.30097687400319,7.92583732057416,0.208684302238794,5.48781437803364,394720.072051103,12166930.4605263
1203038,877436027856701056,2662838,2.03185833881133e+31,-8.44470416290243e+24,3509744111426780160,25712,0.999999999999985,-11492463.1327673,25672,140043616476,-7330952.01841676,593428.666666667,593426,604746.235294118,601124.933333333,25637,332546,3545232,-10508093.3380614,31773842441234300928,4250.15525454004,4.98548675200953,1981.36685025305,8175.10203929741,705.39515212034,0.44239563692898,705.15197975588,0.0442353467944518,0.186770037275569,0.978193941321176,0.0881707555751958,0.368616457679633,35344040.8391685,260.124726477024,132.172866520788,0.00300916247172737,0.427347738876732,5.87746170678337,0.149039838431044,2.36840696977588,8206309.88725565,177185768.898249
1968184,3287761952309094400,4951232,2.03775121040735e+32,-5.17673290709431e+25,13151047809236353024,21696,0.999999999999997,-16570026.8515394,21696,273738985700,-10618592.6146123,837882,837882,847453.764705882,844390.8,21696,377470,5566348,-15255250.6980665,94144070170587136000,3745.1077635141,4.94175181206881,6112.47559165138,38873.6662300236,1323.355801046,0.413041316139299,489.052397170553,0.0269455582537979,0.154025527906163,0.698260912795551,0.0731827357416011,0.333773654215763,58823831.5934783,253.782608695652,111.667391304348,0.0021648688842454,0.376046497584541,6.74130434782609,0.120127124103128,2.21661947817502,9876915.78336021,486298142.516304
1633692,2146153002311740416,3704754,9.1647469717655e+31,-2.80492062125674e+25,8584612009246923776,37980,0.999999999999991,-15554898.6621882,37464,220265054810,-9933228.6910065,785467,785439.6,801896.767058824,796643.6,37078.6111111111,380482,4875384,-14370309.6343547,79779554038968877056,7157.19007500257,4.13392581937738,2302.03221000719,10076.9738518442,844.948063646586,0.455380535292305,2216.06431727114,0.0483136390599366,0.335668796504046,1.30387236972248,0.160041502451891,0.582107114617397,18443288.3559322,701.701616081987,799.432794639338,0.00629670719691047,0.381352209521307,6.30744974379188,0.224596051274612,3.70315314084497,3978781.41816548,116133014.224675
249552,4700271642761536,875864,4.68335439434253e+27,-9.38361078742789e+21,18801086571041944,4200,0.999999999999553,-1199601.50230127,4200,2054103936,-750579.0054664,73376,73376,75228.9411764706,74636,4200,39674,253316,-481000.304842659,3979855888713898,756.751393056151,9.08958422631805,724.681097299614,9807.16845263609,69.8898086631424,0.170631518788398,134.653664809258,0.0614416265044376,0.209071932241646,1.66036832979944,0.0410090525533165,0.462293383863421,2048488.632287,59.2600896860987,46.067264573991,0.00587290300492481,0.174263826606876,10.7399103139013,0.0706282389007852,5.28207706497409,117359.125074738,43110286.632287
359308,15708215044517530,1167968,3.24470989551184e+28,-4.51524532203593e+22,62832860178064688,5424,0.999999999999827,-2023410.10665438,5420,4107541294,-1247373.02373675,118964.666666667,118964.4,121355.011764706,120590.133333333,5416.5,43324,528724,-1137713.41114004,48726263623450960,801.572655217966,8.12516512549538,817.081241743725,8362.64729194188,132.575405016146,0.272129109790107,155.865918097754,0.0495127215645235,0.211395786166208,1.36128152300099,0.0752218436091375,0.508949890217069,5104523.88304094,34.9883040935673,42.1111111111111,0.00279612793511675,0.323832033788174,10.5730994152047,0.149800449849154,5.46884825439023,496312.987090643,79648575.0760234
